API,oil/day,Date
05123360010000,245.03,1/1/14
05123360010000,211.96,2/1/14
05123360010000,191.71,3/1/14
05123360010000,172.50,4/1/14
05123360010000,139.80,5/1/14
05123360010000,2.80,6/1/14
05123360010000,218.16,7/1/14
05123360010000,172.23,8/1/14
05123360010000,132.97,9/1/14
05123360010000,120.71,10/1/14
05123360010000,101.00,11/1/14
05123360010000,95.48,12/1/14
05123360010000,86.32,1/1/15
05123360010000,78.14,2/1/15
05123360010000,76.48,3/1/15
05123360010000,74.23,4/1/15
05123360010000,71.61,5/1/15
05123360010000,64.67,6/1/15
05123360010000,59.06,7/1/15
05123360010000,57.45,8/1/15
05123360010000,52.03,9/1/15
05123360010000,50.13,10/1/15
05123360010000,49.50,11/1/15
05123360010000,46.06,12/1/15
05123360010000,50.26,1/1/16
05123360010000,47.17,2/1/16
05123360010000,40.84,3/1/16
05123360010000,38.03,4/1/16
05123360010000,38.45,5/1/16
05123360010000,31.23,6/1/16
05123360010000,36.58,7/1/16
05123360010000,40.35,8/1/16
05123360010000,30.68,9/1/16
05123360010000,39.58,10/1/16
05123360010000,34.97,11/1/16
05123360010000,26.23,12/1/16
05123360010000,26.48,1/1/17
05123360010000,30.18,2/1/17
05123360010000,21.13,3/1/17
05123360010000,25.13,4/1/17
05123360010000,20.00,5/1/17
05123360010000,20.73,6/1/17
05123360010000,19.84,7/1/17
05123360010000,20.55,8/1/17
05123360010000,24.60,9/1/17
05123360010000,25.10,10/1/17
05123360010000,21.67,11/1/17
05123360010000,18.45,12/1/17
05123360010000,16.65,1/1/18
05123360010000,15.86,2/1/18
05123360010000,17.00,3/1/18
05123360010000,16.20,4/1/18
05123360010000,16.84,5/1/18
05123360010000,13.93,6/1/18
05123360010000,18.48,7/1/18
05123360010000,19.65,8/1/18
05123360010000,15.10,9/1/18
05123360010000,17.52,10/1/18
05123360010000,16.67,11/1/18
05123360010000,17.47,12/1/18
05123360010000,19.97,1/1/19
05123360010000,15.11,2/1/19
05123360010000,14.68,3/1/19
05123360010000,15.87,4/1/19
05123360010000,14.00,5/1/19
05123360010000,#VALUE!,6/1/19
05123360010000,21.96,7/1/19
05123360010000,16.97,8/1/19
05123360010000,17.43,9/1/19
05123360010000,12.85,10/1/19
05123360010000,19.77,11/1/19
05123360010000,18.45,12/1/19
05123360010000,18.45,1/1/20
05123360010000,15.69,2/1/20
05123360010000,15.90,3/1/20
05123360010000,12.37,4/1/20
05123360010000,13.81,5/1/20
05123360010000,10.57,6/1/20
05123360010000,12.10,7/1/20
05123360010000,10.48,8/1/20
05123360010000,13.53,9/1/20
05123360010000,11.31,10/1/20
05123360010000,#VALUE!,11/1/20
05123360010000,5.58,12/1/20
05123360010000,12.52,1/1/21
05123360010000,15.00,2/1/21
05123360010000,13.03,3/1/21
05123360010000,13.43,4/1/21
05123360010000,14.74,5/1/21
05123360010000,11.60,6/1/21
05123360010000,11.19,7/1/21
05123360010000,10.90,8/1/21
05123360010000,11.20,9/1/21
